code_postal,ville,population
78125,Gazeran,1288
54850,Méréville,1288
87500,Coussac-Bonneval,1287
53470,Commer,1287
41330,Fossé,1287
57570,Rodemack,1287
57420,Fleury,1286
62540,Lozinghem,1286
80490,Hallencourt,1286
56120,Pleugriffet,1286
21420,Savigny-lès-Beaune,1286
25360,Nancray,1286
90400,Trévenans,1286
76430,Remuée,1285
22700,Saint-Quay-Perros,1285
76380,Montigny,1285
77660,Saint-Jean-les-Deux-Jumeaux,1285
17540,Angliers,1285
95830,Cormeilles-en-Vexin,1285
81340,Valence-dAlbigeois,1285
6340,Cantaron,1285
68500,Merxheim,1285
86400,Savigné,1284
84580,Oppède,1284
52500,Fayl-Billot,1284
55100,Dugny-sur-Meuse,1283
16290,Asnières-sur-Nouère,1283
86600,Saint-Sauvant,1283
68320,Muntzenheim,1283
9110,Ax-les-Thermes,1283
49390,Vernoil-le-Fourrier,1283
43370,Solignac-sur-Loire,1283
25870,Geneuille,1282
17100,Bussac-sur-Charente,1282
50840,Fermanville,1282
81450,Garric,1282
44430,Remaudière,1282
91650,Breux-Jouy,1281
90120,Méziré,1281
46120,Lacapelle-Marival,1281
16290,Saint-Saturnin,1281
59530,Englefontaine,1281
76360,Pissy-Pôville,1281
68440,Schlierbach,1281
30200,Saint-Nazaire,1281
38750,Huez,1281
33141,Villegouge,1281
51490,Bétheniville,1280
11200,Névian,1280
31280,Aigrefeuille,1280
54960,Mercy-le-Bas,1280
31380,Montjoire,1280
7200,Mercuer,1280
7210,Baix,1280
67310,Scharrachbergheim-Irmstett,1280
17270,Cercoux,1279
84570,Villes-sur-Auzon,1279
91490,Moigny-sur-École,1279
74140,Excenevex,1279
40310,Gabarret,1279
76640,Yébleron,1278
15290,Rouget-Pers,1278
16120,Bellevigne,1278
80800,Marcelcave,1277
91580,Auvers-Saint-Georges,1277
52170,Bayard-sur-Marne,1277
38150,Sonnay,1276
22980,Vildé-Guingalan,1276
82230,Léojac,1276
26740,Marsanne,1276
45220,Triguères,1275
82290,Lacourt-Saint-Pierre,1275
69560,Saint-Cyr-sur-le-Rhône,1275
72200,Clermont-Créans,1274
49280,Mazières-en-Mauges,1274
35490,Vieux-Vy-sur-Couesnon,1273
22420,Vieux-Marché,1273
29650,Guerlesquin,1273
66740,Montesquieu-des-Albères,1273
59219,Étrœungt,1273
85200,Saint-Michel-le-Cloucq,1273
67140,Gertwiller,1273
78580,Alluets-le-Roi,1273
60000,Tillé,1272
81660,Bout-du-Pont-de-Larn,1272
64680,Ogeu-les-Bains,1272
74330,Lovagny,1272
11320,Labastide-dAnjou,1271
62580,Thélus,1271
3450,Ébreuil,1271
80880,Saint-Quentin-la-Motte-Croix-au-Bailly,1270
1960,Servas,1270
72380,Joué-lAbbé,1270
47210,Villeréal,1270
49170,Saint-Augustin-des-Bois,1270
80120,Quend,1269
42380,Luriecq,1268
57530,Laquenexy,1268
2350,Liesse-Notre-Dame,1268
3430,Villefranche-dAllier,1268
74350,Copponex,1268
9120,Rieux-de-Pelleport,1268
11200,Ferrals-les-Corbières,1267
87230,Bussière-Galant,1267
65130,Capvern,1267
74120,Praz-sur-Arly,1267
74490,Onnion,1267
50290,Bricqueville-sur-Mer,1266
89460,Deux Rivières,1266
17460,Chermignac,1266
80300,Méaulte,1266
71710,Marmagne,1266
62149,Festubert,1266
26240,Saint-Jean-de-Galaure,1265
42600,Écotay-lOlme,1265
69220,Charentay,1265
76133,Manéglise,1264
58140,Lormes,1264
30200,Vénéjan,1264
63190,Moissat,1264
7290,Ardoix,1264
69480,Lachassagne,1264
6440,Lucéram,1264
42560,Boisset-Saint-Priest,1264
40660,Moliets-et-Maa,1264
38220,Livet-et-Gavet,1264
31850,Beaupuy,1263
78490,Galluis,1263
19260,Treignac,1263
53290,Bierné-les-Villages,1263
57390,Russange,1262
76220,Feuillie,1262
57385,Teting-sur-Nied,1262
57330,Zoufftgen,1262
57510,Holving,1262
59530,Villers-Pol,1262
19500,Meyssac,1262
50320,Haye-Pesnel,1262
27120,Houlbec-Cocherel,1262
86460,Availles-Limouzine,1262
1390,Saint-Marcel,1261
64320,Lée,1261
49400,Varrains,1261
33390,Cartelègue,1261
2300,Blérancourt,1261
24450,Coquille,1261
59244,Cartignies,1260
89000,Perrigny,1260
86800,Jardres,1260
41210,Neung-sur-Beuvron,1260
2680,Grugies,1259
59496,Hantay,1259
58270,Saint-Benin-dAzy,1259
1340,Jayat,1259
42750,Saint-Denis-de-Cabanne,1259
7380,Jaujac,1259
50140,Romagny Fontenay,1259
33250,Saint-Sauveur,1258
11120,Bize-Minervois,1258
21200,Bligny-lès-Beaune,1258
29830,Plourin,1258
31540,Saint-Félix-Lauragais,1258
63114,Coudes,1257
2340,Montcornet,1257
56240,Calan,1257
66290,Cerbère,1257
11200,Fabrezan,1257
68500,Berrwiller,1257
79100,Saint-Léger-de-Montbrun,1257
80135,Saint-Riquier,1257
11150,Villepinte,1257
24420,Antonne-et-Trigonant,1257
24210,Thenon,1257
87200,Chaillac-sur-Vienne,1256
26120,Montvendre,1255
77150,Férolles-Attilly,1255
68220,Leymen,1254
95570,Moisselles,1254
73360,Échelles,1254
27170,Goupil-Othon,1254
11700,Redorte,1254
4220,Corbières-en-Provence,1254
85480,Thorigny,1253
61800,Chanu,1253
8000,Warcq,1253
11150,Pexiora,1253
2210,Coincy,1253
67210,Niedernai,1253
31470,Bonrepos-sur-Aussonnelle,1252
45700,Montcresson,1252
49220,Thorigné-dAnjou,1252
47160,Buzet-sur-Baïse,1251
77515,Celle-sur-Morin,1251
70320,Corbenay,1251
64800,Mirepeix,1251
62370,Offekerque,1251
57870,Troisfontaines,1250
26740,Saint-Marcel-lès-Sauzet,1250
91150,Brières-les-Scellés,1250
80520,Woincourt,1250
78113,Condé-sur-Vesgre,1250
26300,Bésayes,1249
28170,Thimert-Gâtelles,1249
22220,Minihy-Tréguier,1249
77163,Dammartin-sur-Tigeaux,1249
33420,Rauzan,1249
71490,Couches,1248
89140,Sergines,1248
41360,Lunay,1248
37530,Limeray,1248
74550,Cervens,1248
19190,Beynat,1247
74600,Quintal,1247
51220,Courcy,1247
30130,Saint-Alexandre,1247
45240,Ligny-le-Ribault,1247
28160,Dangeau,1247
41300,Theillay,1247
61270,Aube,1247
13100,Saint-Marc-Jaumegarde,1247
64480,Jatxou,1247
41160,Ville-aux-Clercs,1246
26240,Laveyron,1246
62250,Landrethun-le-Nord,1246
88460,Cheniménil,1245
64230,Arbus,1245
82220,Molières,1245
44522,Roche-Blanche,1245
38134,Saint-Joseph-de-Rivière,1245
35290,Quédillac,1245
62350,Busnes,1245
60860,Saint-Omer-en-Chaussée,1244
66400,Reynès,1244
68960,Illtal,1244
24100,Lembras,1243
76660,Londinières,1243
56160,Ploërdut,1243
7000,Flaviac,1243
59870,Rieulay,1243
31420,Aurignac,1242
68830,Oderen,1242
70400,Châlonvillars,1242
70180,Dampierre-sur-Salon,1242
23600,Boussac,1242
85590,Treize-Vents,1242
31380,Paulhac,1242
28150,Éole-en-Beauce,1242
37390,Cerelles,1242
20113,Olmeto,1241
77930,Cély,1241
22570,Bon Repos sur Blavet,1241
77630,Barbizon,1241
35370,Torcé,1241
22660,Trélévern,1241
67230,Kogenheim,1241
89270,Vermenton,1241
44690,Saint-Fiacre-sur-Maine,1241
71580,Sagy,1241
25160,Labergement-Sainte-Marie,1241
31450,Labastide-Beauvoir,1240
71500,Saint-Usuge,1240
79160,Ardin,1240
36110,Vineuil,1239
17810,Nieul-lès-Saintes,1239
81430,Villefranche-dAlbigeois,1239
8310,Juniville,1239
77220,Favières,1239
19410,Perpezac-le-Noir,1239
69270,Saint-Romain-au-Mont-dOr,1238
72290,Souligné-sous-Ballon,1238
40300,Saint-Lon-les-Mines,1238
89100,Maillot,1238
81630,Salvagnac,1238
1300,Groslée-Saint-Benoit,1238
59152,Gruson,1237
37380,Nouzilly,1237
20130,Cargèse,1237
67130,Russ,1237
63240,Mont-Dore,1237
51530,Pierry,1237
19130,Voutezac,1237
73660,Saint-Rémy-de-Maurienne,1237
56370,Tour-du-Parc,1237
86350,Usson-du-Poitou,1236
35320,Tresbœuf,1236
33210,Saint-Pierre-de-Mons,1236
37310,Chambourg-sur-Indre,1236
71370,Abergement-Sainte-Colombe,1236
85480,Fougeré,1236
41500,Muides-sur-Loire,1236
48700,Monts-de-Randon,1236
7430,Saint-Clair,1236
53970,Nuillé-sur-Vicoin,1235
89100,Gron,1235
71100,Sevrey,1235
27430,Saint-Pierre-du-Vauvray,1235
80210,Chépy,1235
65250,Barthe-de-Neste,1234
76210,Beuzeville-la-Grenier,1234
27930,Sacquenville,1234
57905,Sarreinsming,1234
72500,Luceau,1234
1150,Vaux-en-Bugey,1234
1150,Saint-Vulbas,1234
76790,Étretat,1233
89400,Laroche-Saint-Cydroine,1233
76210,Saint-Eustache-la-Forêt,1233
38150,Agnin,1232
72380,Guierche,1231
45170,Saint-Lyé-la-Forêt,1231
63390,Saint-Gervais-dAuvergne,1231
66170,Saint-Féliu-dAmont,1231
27220,Bois-le-Roi,1231
77111,Solers,1231
22400,Hénansal,1231
67370,Griesheim-sur-Souffel,1231
76160,Roncherolles-sur-le-Vivier,1231
3300,Creuzier-le-Neuf,1230
1100,Groissiat,1230
65190,Tournay,1230
76520,Authieux-sur-le-Port-Saint-Ouen,1230
87260,Saint-Paul,1230
27680,Perrey,1229
62380,Wavrans-sur-lAa,1229
16360,Baignes-Sainte-Radegonde,1229
42660,Jonzieux,1228
35120,Boussac,1228
73520,Bridoire,1228
62149,Cambrin,1228
35320,Poligné,1228
38160,Saint Antoine lAbbaye,1228
17540,Nuaillé-dAunis,1228
17600,Corme-Écluse,1228
30700,Blauzac,1228
1270,Coligny,1227
6390,Berre-les-Alpes,1227
76116,Blainville-Crevon,1227
33160,Salaunes,1227
17700,Saint-Mard,1227
45500,Saint-Martin-sur-Ocre,1227
82200,Malause,1227
76110,Saint-Sauveur-dÉmalleville,1226
4870,Saint-Michel-lObservatoire,1226
33620,Marsas,1226
71380,Oslon,1226
71240,Saint-Loup-de-Varennes,1226
34380,Viols-le-Fort,1226
17240,Saint-Genis-de-Saintonge,1225
62610,Balinghem,1225
58490,Saint-Parize-le-Châtel,1225
35430,Saint-Guinoux,1225
53270,Sainte-Suzanne-et-Chammes,1224
35450,Dourdain,1224
25310,Blamont,1224
22260,Ploëzal,1224
71640,Mercurey,1224
67190,Grendelbruch,1224
49310,Montilliers,1224
44770,Préfailles,1223
74260,Gets,1223
24220,Coux et Bigaroque-Mouzens,1223
86800,Savigny-Lévescault,1223
86380,Chabournay,1223
45460,Bouzy-la-Forêt,1223
12210,Laguiole,1223
57330,Kanfen,1222
32810,Preignan,1222
67370,Dingsheim,1222
88330,Portieux,1222
17600,Nieulle-sur-Seudre,1222
45220,Chuelles,1222
39220,Prémanon,1222
67770,Dalhunden,1221
77131,Touquin,1221
24240,Sigoulès-et-Flaugeac,1221
59114,Eecke,1221
67880,Innenheim,1221
72300,Solesmes,1221
80860,Nouvion,1220
68230,Wihr-au-Val,1220
2650,Crézancy,1220
62132,Hardinghen,1219
80340,Bray-sur-Somme,1219
42640,Saint-Germain-Lespinasse,1219
43100,Vieille-Brioude,1219
36330,Arthon,1219
35430,Ville-ès-Nonais,1219
2480,Jussy,1219
76113,Sahurs,1219
62118,Fampoux,1219
76430,Tancarville,1218
42110,Poncins,1218
22130,Bourseul,1218
30340,Méjannes-lès-Alès,1218
58310,Saint-Amand-en-Puisaye,1218
64700,Biriatou,1217
31320,Vieille-Toulouse,1217
40300,Port-de-Lanne,1217
21121,Hauteville-lès-Dijon,1217
14250,Fontenay-le-Pesnel,1217
77610,Neufmoutiers-en-Brie,1216
12110,Viviez,1216
37260,Pont-de-Ruan,1215
53160,Bais,1215
9400,Mercus-Garrabet,1215
34120,Castelnau-de-Guers,1215
42780,Violay,1215
28330,Bazoche-Gouet,1215
95760,Valmondois,1215
11150,Villasavary,1215
57460,Kerbach,1215
57330,Entrange,1215
2160,Septvallons,1215
40400,Bégaar,1215
22600,Saint-Barnabé,1214
12400,Vabres-lAbbaye,1214
40410,Saugnac-et-Muret,1214
40390,Sainte-Marie-de-Gosse,1214
57415,Enchenberg,1214
88220,Raon-aux-Bois,1214
72200,Bailleul,1214
53360,Roche-Neuville,1214
85440,Poiroux,1214
74300,Châtillon-sur-Cluses,1214
29100,Pouldergat,1214
1340,Malafretaz,1214
20260,Lumio,1214
84240,Grambois,1214
82110,Cazes-Mondenard,1214
59157,Fontaine-au-Pire,1213
86390,Lathus-Saint-Rémy,1213
77410,Messy,1213
77710,Lorrez-le-Bocage-Préaux,1213
43260,Saint-Pierre-Eynac,1213
15800,Polminhac,1213
5380,Châteauroux-les-Alpes,1212
76520,Ymare,1212
42800,Saint-Romain-en-Jarez,1211
7330,Thueyts,1211
60290,Cambronne-lès-Clermont,1211
1960,Saint-André-sur-Vieux-Jonc,1211
25660,Fontain,1211
17210,Montlieu-la-Garde,1211
33390,Cars,1211
47120,Duras,1211
81150,Terssac,1210
82340,Dunes,1210
71260,Viré,1210
76430,Étainhus,1210
27600,Ailly,1210
17780,Saint-Nazaire-sur-Charente,1210
68210,Bernwiller,1210
29670,Henvic,1210
86510,Chaunay,1209
73460,Sainte-Hélène-sur-Isère,1209
27210,Boulleville,1209
14480,Ponts sur Seulles,1209
41310,Saint-Amand-Longpré,1209
84190,Vacqueyras,1209
11600,Villegly,1208
57460,Bousbach,1208
9290,Mas-dAzil,1208
43700,Arsac-en-Velay,1208
33410,Béguey,1208
69440,Chaussan,1208
65490,Oursbelille,1207
76133,Rolleville,1207
1240,Dompierre-sur-Veyle,1207
50690,Couville,1207
62570,Hallines,1207
80680,Sains-en-Amiénois,1207
33550,Paillet,1207
91840,Soisy-sur-École,1207
39210,Domblans,1207
40380,Montfort-en-Chalosse,1207
57245,Mécleuves,1206
2400,Nesles-la-Montagne,1206
42110,Pouilly-lès-Feurs,1206
59630,Looberghe,1206
32230,Marciac,1206
46340,Salviac,1205
27640,Breuilpont,1205
77440,Armentières-en-Brie,1205
21110,Rouvres-en-Plaine,1205
2540,Viels-Maisons,1205
67600,Baldenheim,1205
87160,Saint-Sulpice-les-Feuilles,1204
69640,Cogny,1204
41220,Dhuizon,1204
66760,Bourg-Madame,1204
35540,Tronchet,1204
86450,Pleumartin,1204
80330,Cagny,1204
59360,Saint-Souplet,1203
73460,Grésy-sur-Isère,1203
71160,Motte-Saint-Jean,1203
71210,Saint-Eusèbe,1203
60440,Péroy-les-Gombries,1203
57280,Fèves,1203
42340,Veauchette,1202
21110,Longecourt-en-Plaine,1202
76550,Saint-Aubin-sur-Scie,1202
11290,Arzens,1202
33690,Grignols,1202
61160,Trun,1202
66600,Opoul-Périllos,1202
68320,Widensolen,1202
22140,Tonquédec,1201
46090,Bellefont-La Rauze,1201
82210,Castelmayran,1201
29770,Plogoff,1201
35133,Landéan,1201
35133,Laignelet,1201
86320,Civaux,1201
3110,Broût-Vernet,1200
6450,Lantosque,1200
60430,Warluis,1200
73130,Saint-Étienne-de-Cuines,1200
54150,Avril,1199
31340,Magdelaine-sur-Tarn,1199
90160,Pérouse,1199
42210,Boisset-lès-Montrond,1199
56190,Lauzach,1199
26210,Lapeyrouse-Mornay,1199
82360,Lamagistère,1198
1090,Montceaux,1198
69870,Grandris,1198
1600,Toussieux,1198
87310,Cognac-la-Forêt,1198
89144,Ligny-le-Châtel,1197
1150,Villebois,1197
50660,Orval sur Sienne,1197
30410,Molières-sur-Cèze,1197
10340,Riceys,1197
28160,Unverre,1197
7340,Andance,1197
57400,Buhl-Lorraine,1196
34480,Puimisson,1196
60330,Silly-le-Long,1195
28230,Droue-sur-Drouette,1195
25260,Colombier-Fontaine,1195
7290,Saint-Romain-dAy,1195
81500,Saint-Lieux-lès-Lavaur,1195
64420,Espoey,1195
23240,Grand-Bourg,1195
7150,Lagorce,1195
30200,Orsan,1194
24250,Cénac-et-Saint-Julien,1194
86140,Saint-Genest-dAmbière,1194
17380,Devise,1194
77580,Coutevroult,1194
4280,Céreste-en-Luberon,1194
27370,Amfreville-Saint-Amand,1194
24110,Montrem,1194
74390,Châtel,1193
79220,Germond-Rouvre,1193
47310,Moirax,1193
33750,Baron,1193
60460,Blaincourt-lès-Précy,1193
76550,Tourville-sur-Arques,1193
76150,Vaupalière,1192
36240,Écueillé,1192
26400,Mirabel-et-Blacons,1192
78850,Thiverval-Grignon,1192
21130,Villers-les-Pots,1192
28260,Oulins,1191
34480,Pouzolles,1190
11700,Puichéric,1190
38150,Ville-sous-Anjou,1190
67230,Kertzfeld,1190
81140,Cahuzac-sur-Vère,1189
65310,Horgues,1189
1300,Chazey-Bons,1188
57990,Nousseviller-Saint-Nabor,1188
62860,Oisy-le-Verger,1188
26740,Coucourde,1188
25320,Boussières,1188
85370,Mouzeuil-Saint-Martin,1188
59132,Ohain,1188
67310,Romanswiller,1188
30960,Saint-Florent-sur-Auzonnet,1188
7300,Mauves,1188
39140,Arlay,1187
14600,Ablon,1187
85150,Martinet,1187
69550,Saint-Jean-la-Bussière,1187
42630,Saint-Victor-sur-Rhins,1187
33240,Périssac,1186
32440,Castelnau dAuzan Labarrère,1186
41700,Fresnes,1186
50700,Yvetot-Bocage,1186
53240,Saint-Germain-le-Fouilloux,1186
24160,Excideuil,1186
3270,Hauterive,1186
22740,Pleumeur-Gautier,1185
24590,Salignac-Eyvigues,1185
35320,Pancé,1184
39700,Fraisans,1184
43220,Riotord,1184
57410,Bining,1184
33570,Lussac,1184
32330,Gondrin,1184
8380,Signy-le-Petit,1183
88520,Ban-de-Laveline,1183
72250,Challes,1183
91410,Granges-le-Roi,1183
57530,Courcelles-sur-Nied,1183
15100,Saint-Georges,1183
17380,Tonnay-Boutonne,1183
24360,Piégut-Pluviers,1183
76870,Gaillefontaine,1183
41210,Saint-Viâtre,1183
85240,Foussais-Payré,1183
38960,Saint-Aupre,1182
74930,Scientrier,1182
38260,Marcilloles,1182
7690,Villevocance,1182
2590,Étreillers,1182
45340,Nibelle,1182
27320,Saint-Germain-sur-Avre,1182
1240,Marlieux,1182
76520,Saint-Aubin-Celloville,1181
79300,Boismé,1181
2290,Ambleny,1181
59122,Killem,1181
14290,Vespière-Friardel,1181
77350,Boissise-la-Bertrand,1181
86800,Lavoux,1181
61570,Boischampré,1181
31210,Gourdan-Polignan,1180
48100,Montrodat,1180
64440,Laruns,1180
32250,Montréal,1180
56140,Missiriac,1180
90330,Chaux,1179
69250,Curis-au-Mont-dOr,1179
31390,Lafitte-Vigordane,1179
76680,Saint-Martin-Osmonville,1179
60650,Saint-Aubin-en-Bray,1178
30250,Junas,1178
34160,Saint-Bauzille-de-Montmel,1178
25300,Houtaud,1178
73130,Chambre,1178
82800,Bioule,1178
77400,Gouvernes,1178
63250,Chabreloche,1177
84480,Bonnieux,1177
71330,Simard,1177
23700,Auzances,1177
89140,Courlon-sur-Yonne,1177
47500,Saint-Vite,1177
1510,Artemare,1177
6530,Spéracèdes,1176
12330,Saint-Christophe-Vallon,1176
40400,Meilhan,1176
40990,Herm,1175
47310,Aubiac,1175
7380,Prades,1174
16200,Mainxe-Gondeville,1174
38260,Sardieu,1174
90130,Montreux-Château,1174
47310,Sérignac-sur-Garonne,1174
66800,Saillagouse,1173
87640,Razès,1173
54700,Norroy-lès-Pont-à-Mousson,1173
32360,Jegun,1173
64230,Mazerolles,1172
57565,Niderviller,1172
69690,Courzieu,1172
82800,Montricoux,1172
33125,Saint-Magne,1172
77148,Salins,1171
50720,Barenton,1171
27580,Bourth,1171
76520,Mesnil-Raoul,1171
53210,Louvigné,1171
76117,Incheville,1170
32460,Houga,1170
53100,Saint-Baudelle,1170
37800,Noyant-de-Touraine,1170
68320,Bischwihr,1169
29310,Locunolé,1169
38480,Pressins,1169
69620,Saint-Vérand,1169
17260,Saint-André-de-Lidon,1169
69210,Éveux,1169
24470,Saint-Pardoux-la-Rivière,1169
76480,Anneville-Ambourville,1168
29250,Sibiril,1168
18500,Berry-Bouy,1168
24400,Saint-Front-de-Pradoux,1168
65200,Gerde,1168
62129,Delettes,1168
56150,Saint-Barthélemy,1168
80570,Dargnies,1167
76430,Saint-Vigor-dYmonville,1167
86150,Isle-Jourdain,1167
79140,Combrand,1167
77950,Voisenon,1167
16440,Sireuil,1167
11440,Peyriac-de-Mer,1167
33390,Saint-Martin-Lacaussade,1166
49330,Sceaux-dAnjou,1166
95500,Bonneuil-en-France,1166
53480,Vaiges,1166
27260,Cormeilles,1166
45160,Ardon,1165
33500,Billaux,1165
77560,Villiers-Saint-Georges,1165
50400,Yquelon,1165
21110,Longchamp,1165
40630,Sabres,1165
69510,Rontalon,1164
50270,Surtainville,1164
3190,Vaux,1164
76400,Froberville,1164
19450,Chamboulive,1164
63450,Saint-Saturnin,1164
83670,Varages,1164
71380,Allériot,1163
36100,Neuvy-Pailloux,1163
60120,Ansauvillers,1163
38110,Montagnieu,1163
29270,Plounévézel,1163
38350,Susville,1162
19800,Corrèze,1162
17460,Berneuil,1162
61330,Ceaucé,1162
61350,Passais Villages,1162
20233,Sisco,1162
40430,Sore,1162
34290,Espondeilhan,1162
60130,Avrechy,1162
42155,Saint-Léger-sur-Roanne,1162
44640,Cheix-en-Retz,1162
1290,Cormoranche-sur-Saône,1162
62910,Moulle,1161
38440,Villeneuve-de-Marc,1161
85220,Saint-Maixent-sur-Vie,1161
59188,Villers-en-Cauchies,1161
11160,Peyriac-Minervois,1160
63200,Malauzat,1160
19230,Arnac-Pompadour,1160
42140,Chevrières,1160
16290,Hiersac,1160
73310,Serrières-en-Chautagne,1159
59265,Aubigny-au-Bac,1159
80160,Ô-de-Selle,1159
28300,Bailleau-lÉvêque,1159
60175,Villeneuve-les-Sablons,1159
59144,Jenlain,1159
20135,Conca,1159
1290,Saint-Jean-sur-Veyle,1159
53420,Chailland,1159
41110,Mareuil-sur-Cher,1159
26600,Chanos-Curson,1158
60150,Montmacq,1158
19700,Lagraulière,1158
23300,Saint-Maurice-la-Souterraine,1158
22100,Brusvily,1158
21120,Til-Châtel,1158
59630,Cappelle-Brouck,1158
86100,Antran,1158
63350,Joze,1158
71520,Matour,1158
2400,Chierry,1157
68127,Niederhergheim,1157
38500,Saint-Cassien,1157
74150,Thusy,1157
85200,Pissotte,1157
78117,Toussus-le-Noble,1157
2310,Villiers-Saint-Denis,1157
73100,Saint-Offenge,1157
3400,Toulon-sur-Allier,1157
27170,Barc,1156
22400,Andel,1156
45500,Nevoy,1156
80830,Étoile,1156
53190,Fougerolles-du-Plessis,1156
1120,Thil,1156
10400,Pont-sur-Seine,1156
72550,Chaufour-Notre-Dame,1156
24330,Douze,1155
77890,Beaumont-du-Gâtinais,1155
87260,Pierre-Buffière,1155
66300,Tresserre,1155
41140,Thésée,1155
86370,Marçay,1155
42155,Saint-Jean-Saint-Maurice-sur-Loire,1155
68320,Fortschwihr,1155
40120,Sarbazan,1154
63350,Luzillat,1154
22170,Plouvara,1154
74500,Champanges,1154
57570,Boust,1154
77760,Achères-la-Forêt,1154
59114,Saint-Sylvestre-Cappel,1154
65270,Saint-Pé-de-Bigorre,1154
87150,Cussac,1153
90400,Andelnans,1153
22820,Plougrescant,1153
63410,Charbonnières-les-Vieilles,1153
28630,Fontenay-sur-Eure,1153
71600,Saint-Yan,1152
35120,Saint-Broladre,1152
76210,Lanquetot,1152
17350,Port-dEnvaux,1152
88150,Igney,1152
22450,Langoat,1152
89220,Bléneau,1151
2200,Billy-sur-Aisne,1151
84340,Entrechaux,1151
34230,Vendémian,1151
32600,Ségoufielle,1151
82600,Saint-Sardos,1151
51700,Mareuil-le-Port,1151
7570,Désaignes,1151
60510,Laversines,1151
89440,Joux-la-Ville,1151
57590,Delme,1151
76190,Allouville-Bellefosse,1150
24520,Mouleydier,1150
22230,Trémorel,1150
12330,Clairvaux-dAveyron,1150
34725,Saint-Félix-de-Lodez,1149
38118,Hières-sur-Amby,1149
3170,Doyet,1149
2000,Mons-en-Laonnois,1149
54119,Domgermain,1149
64320,Sendets,1148
14250,Audrieu,1148
77600,Guermantes,1148
45700,Saint-Maurice-sur-Fessard,1148
21110,Longeault-Pluvault,1148
7170,Lussas,1148
69430,Régnié-Durette,1148
22130,Languenan,1148
62910,Serques,1147
62360,Isques,1147
57460,Etzling,1147
42155,Ouches,1147
62910,Houlle,1147
38210,Poliénas,1147
67390,Ohnenheim,1147
11200,Luc-sur-Orbieu,1146
25340,Pays-de-Clerval,1146
21910,Noiron-sous-Gevrey,1146
54160,Pulligny,1146
45270,Quiers-sur-Bezonde,1146
68190,Raedersheim,1145
87380,Saint-Germain-les-Belles,1145
57680,Gorze,1145
41190,Herbault,1145
63350,Culhat,1145
60700,Ageux,1145
11230,Chalabre,1144
87500,Ladignac-le-Long,1144
22260,Plouëc-du-Trieux,1143
77260,Sammeron,1143
43290,Montfaucon-en-Velay,1143
82100,Labastide-du-Temple,1143
60138,Chiry-Ourscamp,1143
76190,Auzebosc,1143
39100,Sampans,1143
3100,Lavault-Sainte-Anne,1143
60950,Ver-sur-Launette,1143
7380,Lalevade-dArdèche,1143
78910,Tacoignières,1143
67250,Hoffen,1142
8140,Pouru-Saint-Remy,1142
76330,Petiville,1142
10390,Clérey,1142
17460,Tesson,1142
45170,Aschères-le-Marché,1142
16600,Touvre,1141
19330,Saint-Germain-les-Vergnes,1140
31860,Villate,1140
85390,Bazoges-en-Pareds,1140
24630,Jumilhac-le-Grand,1140
27190,Ferrières-Haut-Clocher,1140
62860,Bourlon,1140
4850,Jausiers,1140
29590,Saint-Ségal,1140
77450,Isles-lès-Villenoy,1140
27360,Pont-Saint-Pierre,1140
46600,Cressensac-Sarrazac,1140
80400,Hombleux,1139
52190,Montsaugeonnais,1139
72300,Juigné-sur-Sarthe,1139
3510,Molinet,1139
22100,Bobital,1139
3000,Bressolles,1139
67600,Mussig,1139
74930,Arbusigny,1139
60250,Angy,1139
27320,Madeleine-de-Nonancourt,1139
56320,Lanvénégen,1139
28200,Marboué,1139
1160,Druillat,1139
60430,Ponchon,1139
60840,Nointel,1138
69220,Cercié,1138
56140,Caro,1138
38390,Balme-les-Grottes,1138
41500,Saint-Dyé-sur-Loire,1138
63510,Malintrat,1138
38700,Sappey-en-Chartreuse,1137
42220,Saint-Julien-Molin-Molette,1137
78126,Aulnay-sur-Mauldre,1137
63230,Chapdes-Beaufort,1137
33430,Bernos-Beaulac,1136
